TCF3	MAPK15
TCF3	MAPK11
TCF3	KRAS
TCF3	HAND2
TCF3	TWIST1
TCF3	TLE1
TCF3	NOTCH2
TCF3	ID1
TCF3	MAPKAPK3
TCF3	ID3
TCF3	RANBP17
TCF3	TFPT
TCF3	LYL1
TCF3	PAK5
TCF3	PSMD9
TCF3	BHLHA15
TCF3	AEBP1
FBXW7	RBX1
FBXW7	SKP1
FBXW7	MYC
FBXW7	PRKCA
FBXW7	MAPK3
FBXW7	RACK1
FBXW7	JUN
FBXW7	NPM1
FBXW7	PSEN1
FBXW7	USP28
FBXW7	TP53
FBXW7	NOTCH1
FBXW7	PRKCI
FBXW7	NCOA3
FBXW7	TP63
FBXW7	AURKA
FBXW7	SGK1
FBXW7	PPARGC1A
FBXW7	SREBF1
FBXW7	GATA3
FBXW7	NFE2L1
FBXW7	CCNE1
FBXW7	CCNE2
FBXW7	MYB
FBXW7	NOTCH4
FBXW7	SERBP1
FBXW7	KLF2
FBXW7	PLK2
FBXW7	CCDC6
FBXW7	STYX
CAND1	RBX1
CAND1	SKP1
CAND1	KEAP1
CAND1	CUL4A
CAND1	TBP
FBXO31	CCND1
FBXO31	SKP1
FBXO31	ATM
COPS6	RBX1
COPS6	COPS5
COPS6	SKP2
COPS6	BTRC
COPS6	COPS2
COPS6	SKP1
COPS6	COPS8
COPS6	COPS7A
COPS6	GPS1
COPS6	COPS3
COPS6	COPS4
COPS6	AKT1
COPS6	CASP3
COPS6	MAPK1
COPS6	NOD2
COPS6	NR3C1
COPS6	CASP8
COPS6	NOD1
COPS6	STK40
COPS6	COPS7B
COPS6	TRIB3
RAC2	PAK1
RAC2	CDC42
RAC2	PLD2
RAC2	ARHGDIA
RAC2	S100A9
RAC2	NOXA1
RAC2	ARHGDIB
RAC2	RTKN
RAC2	RAP1GDS1
RAC2	SH3RF1
RAC2	NCF2
RAC2	DOCK2
RAC2	S100A8
RAC2	CYBB
RICTOR	PRKCA
RICTOR	YWHAZ
RICTOR	TUBB
RICTOR	PLK1
RICTOR	YWHAE
RICTOR	MTOR
RICTOR	SFN
RICTOR	GSK3B
RICTOR	AKT1
RICTOR	RPS6KB2
RICTOR	RPS6KB1
RICTOR	TSC2
RICTOR	TSC1
RICTOR	AKT1S1
RICTOR	MAPKAP1
RICTOR	NCL
RICTOR	ILK
RICTOR	SGK1
RICTOR	CAD
RICTOR	MLST8
RICTOR	KRT10
RICTOR	EHMT2
RICTOR	HNRNPUL1
RICTOR	ZNF24
RICTOR	PRR5L
RICTOR	WIZ
RICTOR	PRR5
RICTOR	CDYL
RICTOR	IFIT2
RICTOR	DHX36
SMAD3	RBX1
SMAD3	CDC25A
SMAD3	CDK2
SMAD3	BTRC
SMAD3	CDK9
SMAD3	MYC
SMAD3	FBXW11
SMAD3	CAMK2A
SMAD3	MAPK3
SMAD3	CAMK2G
SMAD3	TUBB
SMAD3	SMAD2
SMAD3	TGFBR1
SMAD3	SMAD7
SMAD3	SMURF1
SMAD3	AR
SMAD3	NEDD4L
SMAD3	PRKAR2A
SMAD3	SMAD4
SMAD3	GSK3B
SMAD3	JUN
SMAD3	CREBBP
SMAD3	IRS1
SMAD3	DAB2
SMAD3	AKT1
SMAD3	EIF4E
SMAD3	VDR
SMAD3	DDX5
SMAD3	PPP2CA
SMAD3	STAT3
SMAD3	ATF2
SMAD3	HSPA4
SMAD3	PPP2CB
SMAD3	UBC
SMAD3	HIF1A
SMAD3	CREB1
SMAD3	SKIL
SMAD3	HGS
SMAD3	CDK4
SMAD3	BRCA1
SMAD3	HNF4A
SMAD3	ERBIN
SMAD3	FOXO1
SMAD3	WEE1
SMAD3	FOXO3
SMAD3	BCAR1
SMAD3	PTPN6
SMAD3	DAPK1
SMAD3	MAPK1
SMAD3	PAX8
SMAD3	RBL1
SMAD3	NOTCH1
SMAD3	PPM1A
SMAD3	SP1
SMAD3	MAPK8
SMAD3	MAPK14
SMAD3	MAP3K7
SMAD3	ESR1
SMAD3	EP300
SMAD3	RUNX2
SMAD3	NR3C1
SMAD3	MAP2K3
SMAD3	GNRHR
SMAD3	FOXO4
SMAD3	FOXG1
SMAD3	LEF1
SMAD3	AXIN1
SMAD3	PML
SMAD3	KPNB1
SMAD3	MAPK9
SMAD3	CDK8
SMAD3	TGFBR2
SMAD3	KAT2B
SMAD3	KAT2A
SMAD3	TCF7L2
SMAD3	DVL1
SMAD3	FOS
SMAD3	HDAC1
SMAD3	PIN1
SMAD3	AXIN2
SMAD3	CSNK1G2
SMAD3	IL37
SMAD3	WWTR1
SMAD3	NKX2-1
SMAD3	ETS1
SMAD3	JUNB
SMAD3	CEBPB
SMAD3	VAV2
SMAD3	TGFB1I1
SMAD3	CDC27
SMAD3	HDAC5
SMAD3	PAX6
SMAD3	GATA3
SMAD3	SPTBN1
SMAD3	FOXP3
SMAD3	CDC16
SMAD3	RUNX3
SMAD3	E2F4
SMAD3	UCHL5
SMAD3	EPAS1
SMAD3	BRCA2
SMAD3	HDAC4
SMAD3	SMAD6
SMAD3	RUNX1
SMAD3	RARG
SMAD3	SNW1
